Artigo,Funexpression
BCIN_11g02450,BCIN_10g01780
BCIN_15g02560,BCIN_10g01880
BCIN_12g04760,BCIN_10g02130
BCIN_12g02450,BCIN_10g02140
BCIN_01g01520,BCIN_10g02200
BCIN_11g05460,BCIN_10g02300
BCIN_01g05210,BCIN_10g02370
BCIN_07g02800,BCIN_10g02380
BCIN_01g11350,BCIN_10g02390
BCIN_06g05910,BCIN_10g02420
BCIN_01g03540,BCIN_10g02460
BCIN_03g05210,BCIN_10g02630
BCIN_09g02850,BCIN_10g02810
BCIN_06g06130,BCIN_10g02850
BCIN_16g02830,BCIN_10g02870
BCIN_01g02500,BCIN_10g02940
BCIN_04g03890,BCIN_10g02980
BCIN_06g02190,BCIN_10g02990
BCIN_04g05270,BCIN_10g03010
BCIN_06g01580,BCIN_10g03040
BCIN_11g02110,BCIN_10g03050
BCIN_16g04280,BCIN_10g03060
BCIN_06g05690,BCIN_10g03120
BCIN_08g04860,BCIN_10g03150
BCIN_01g03680,BCIN_10g03220
BCIN_04g03310,BCIN_10g03240
BCIN_15g03660,BCIN_10g03280
BCIN_05g00320,BCIN_10g03290
BCIN_02g05930,BCIN_10g03370
BCIN_09g02910,BCIN_10g03410
BCIN_15g05130,BCIN_10g03420
BCIN_13g00790,BCIN_10g03430
BCIN_09g05330,BCIN_10g03440
BCIN_06g01520,BCIN_10g03560
BCIN_05g04310,BCIN_10g03570
BCIN_06g02460,BCIN_10g03610
BCIN_11g02070,BCIN_10g03700
BCIN_01g05330,BCIN_10g03730
BCIN_02g05870,BCIN_10g03740
BCIN_03g05180,BCIN_10g03760
BCIN_05g04420,BCIN_10g03770
BCIN_11g05190,BCIN_10g03820
BCIN_11g05570,BCIN_10g03880
BCIN_10g00300,BCIN_10g03980
BCIN_06g00022,BCIN_10g04000
BCIN_08g02510,BCIN_10g04010
BCIN_15g05280,BCIN_10g04060
BCIN_14g04920,BCIN_10g04110
BCIN_09g03640,BCIN_10g04120
BCIN_05g08030,BCIN_10g04280
BCIN_03g06330,BCIN_10g04310
BCIN_01g02120,BCIN_10g04320
BCIN_08g03210,BCIN_10g04450
BCIN_07g05400,BCIN_10g04530
BCIN_13g04350,BCIN_10g04600
BCIN_01g02670,BCIN_10g04820
BCIN_10g00950,BCIN_10g04950
BCIN_03g00270,BCIN_10g04960
BCIN_08g05520,BCIN_10g04990
BCIN_05g07670,BCIN_10g05020
BCIN_08g07050,BCIN_10g05060
BCIN_12g05960,BCIN_10g05100
BCIN_08g06380,BCIN_10g05150
BCIN_12g02310,BCIN_10g05170
BCIN_02g06030,BCIN_10g05180
BCIN_05g05450,BCIN_10g05190
BCIN_12g05220,BCIN_10g05250
BCIN_02g05050,BCIN_10g05290
BCIN_07g01470,BCIN_10g05330
BCIN_01g00500,BCIN_10g05510
BCIN_09g02230,BCIN_10g05540
BCIN_06g07410,BCIN_10g05560
BCIN_05g08320,BCIN_10g05590
BCIN_12g06740,BCIN_10g05600
BCIN_08g03940,BCIN_10g05610
BCIN_14g01480,BCIN_10g05670
BCIN_01g10160,BCIN_10g05690
BCIN_04g01940,BCIN_10g05740
BCIN_03g01040,BCIN_10g05770
BCIN_09g06450,BCIN_10g05780
BCIN_06g06290,BCIN_10g05960
BCIN_01g08400,BCIN_10g05970
BCIN_05g00810,BCIN_10g05990
BCIN_09g04910,BCIN_10g06000
BCIN_12g06230,BCIN_10g06020
BCIN_09g03570,BCIN_10g06050
BCIN_08g01520,BCIN_10g06070
BCIN_05g02140,BCIN_10g06080
BCIN_12g06440,BCIN_10g06240
BCIN_02g05770,BCIN_11g00010
BCIN_10g03600,BCIN_11g00080
BCIN_03g00920,BCIN_11g00090
BCIN_03g08080,BCIN_11g00100
BCIN_12g04660,BCIN_11g00200
BCIN_14g01440,BCIN_11g00230
BCIN_15g04350,BCIN_11g00300
BCIN_14g01510,BCIN_11g00310
BCIN_07g01340,BCIN_11g00320
BCIN_11g03420,BCIN_11g00470
BCIN_02g08350,BCIN_11g00490
BCIN_16g03410,BCIN_11g00560
BCIN_04g01280,BCIN_11g00620
BCIN_14g04940,BCIN_11g00660
BCIN_09g06250,BCIN_11g00690
BCIN_08g04250,BCIN_11g00730
BCIN_02g08940,BCIN_11g00750
BCIN_10g02000,BCIN_11g00780
BCIN_02g09370,BCIN_11g00800
BCIN_04g01040,BCIN_11g00940
BCIN_06g00510,BCIN_11g00980
BCIN_06g05980,BCIN_11g01200
BCIN_09g02750,BCIN_11g01290
BCIN_01g08470,BCIN_11g01300
BCIN_10g00190,BCIN_11g01310
BCIN_02g01060,BCIN_11g01360
BCIN_06g03360,BCIN_11g01600
BCIN_11g05290,BCIN_11g01680
BCIN_09g02000,BCIN_11g01930
BCIN_05g01030,BCIN_11g01940
BCIN_01g00580,BCIN_11g01980
BCIN_11g01810,BCIN_11g01990
BCIN_11g02180,BCIN_11g02410
BCIN_11g01280,BCIN_11g02440
BCIN_02g06400,BCIN_11g02810
BCIN_09g06620,BCIN_11g02820
BCIN_16g01450,BCIN_11g02920
BCIN_15g01930,BCIN_11g02930
BCIN_13g04730,BCIN_11g03060
BCIN_01g07210,BCIN_11g03080
BCIN_01g10020,BCIN_11g03110
BCIN_11g04060,BCIN_11g03190
BCIN_14g00970,BCIN_11g03230
BCIN_01g06650,BCIN_11g03250
BCIN_08g06430,BCIN_11g03290
BCIN_11g02240,BCIN_11g03300
BCIN_04g06990,BCIN_11g03310
BCIN_08g02030,BCIN_11g03330
BCIN_08g01530,BCIN_11g03400
BCIN_04g04100,BCIN_11g03520
BCIN_02g01620,BCIN_11g03560
BCIN_13g02330,BCIN_11g03620
BCIN_12g03290,BCIN_11g03640
BCIN_01g03010,BCIN_11g03680
BCIN_06g07300,BCIN_11g03700
BCIN_10g01840,BCIN_11g03710
BCIN_05g01630,BCIN_11g03730
BCIN_01g05420,BCIN_11g03800
BCIN_06g02770,BCIN_11g03810
BCIN_01g11430,BCIN_11g03830
BCIN_01g10300,BCIN_11g03860
BCIN_14g01750,BCIN_11g03910
BCIN_13g00370,BCIN_11g03940
BCIN_14g00340,BCIN_11g03960
BCIN_01g04170,BCIN_11g04010
BCIN_03g06980,BCIN_11g04070
BCIN_04g05970,BCIN_11g04190
BCIN_14g05260,BCIN_11g04240
BCIN_06g05050,BCIN_11g04250
BCIN_05g01380,BCIN_11g04300
BCIN_07g06340,BCIN_11g04310
BCIN_03g06050,BCIN_11g04340
BCIN_01g02600,BCIN_11g04380
BCIN_05g02050,BCIN_11g04490
BCIN_12g05760,BCIN_11g04500
BCIN_13g02310,BCIN_11g04510
BCIN_01g03570,BCIN_11g04570
BCIN_02g04170,BCIN_11g04600
BCIN_03g04570,BCIN_11g04740
BCIN_14g05160,BCIN_11g04750
BCIN_12g00710,BCIN_11g04820
BCIN_01g09280,BCIN_11g04850
BCIN_05g08060,BCIN_11g04900
BCIN_10g01700,BCIN_11g04980
BCIN_14g03490,BCIN_11g05150
BCIN_08g05530,BCIN_11g05160
BCIN_14g02770,BCIN_11g05180
BCIN_10g00310,BCIN_11g05210
BCIN_05g01920,BCIN_11g05220
BCIN_01g08390,BCIN_11g05440
BCIN_07g05330,BCIN_11g05590
BCIN_08g05700,BCIN_11g05620
BCIN_09g06730,BCIN_11g05650
BCIN_06g06280,BCIN_11g05770
BCIN_01g03890,BCIN_11g05810
BCIN_02g03450,BCIN_11g06010
BCIN_12g05310,BCIN_11g06050
BCIN_03g08810,BCIN_11g06060
BCIN_05g01460,BCIN_11g06100
BCIN_12g02830,BCIN_11g06170
BCIN_06g05390,BCIN_11g06230
BCIN_02g06900,BCIN_11g06260
BCIN_07g02880,BCIN_11g06270
BCIN_09g05470,BCIN_11g06300
BCIN_15g05590,BCIN_11g06310
BCIN_02g01480,BCIN_11g06420
BCIN_01g01840,BCIN_11g06430
BCIN_06g01090,BCIN_11g06480
BCIN_18g00180,BCIN_12g00170
BCIN_01g10740,BCIN_12g00250
BCIN_12g00990,BCIN_12g00320
BCIN_01g06840,BCIN_12g00430
BCIN_03g00900,BCIN_12g00460
BCIN_02g04680,BCIN_12g00540
BCIN_01g06880,BCIN_12g00640
BCIN_08g01940,BCIN_12g00660
BCIN_01g03420,BCIN_12g00730
BCIN_04g02740,BCIN_12g00750
BCIN_01g11200,BCIN_12g00820
BCIN_06g07250,BCIN_12g00830
BCIN_08g00480,BCIN_12g00930
BCIN_05g01720,BCIN_12g00980
BCIN_09g00840,BCIN_12g01050
BCIN_14g03450,BCIN_12g01090
BCIN_15g00170,BCIN_12g01230
BCIN_10g01320,BCIN_12g01280
BCIN_09g02200,BCIN_12g01350
BCIN_14g02600,BCIN_12g01370
BCIN_15g02170,BCIN_12g01400
BCIN_04g02420,BCIN_12g01440
BCIN_15g04150,BCIN_12g01710
BCIN_13g00740,BCIN_12g01770
BCIN_13g01240,BCIN_12g01800
BCIN_03g08250,BCIN_12g01880
BCIN_13g03470,BCIN_12g01920
BCIN_03g04920,BCIN_12g02070
BCIN_01g09960,BCIN_12g02150
BCIN_02g05590,BCIN_12g02280
BCIN_09g05190,BCIN_12g02370
BCIN_14g04670,BCIN_12g02520
BCIN_11g02990,BCIN_12g02530
BCIN_05g04320,BCIN_12g02540
BCIN_03g09270,BCIN_12g02660
BCIN_08g06030,BCIN_12g02690
BCIN_01g00370,BCIN_12g02700
BCIN_09g02260,BCIN_12g02740
BCIN_01g02870,BCIN_12g02800
BCIN_05g01590,BCIN_12g02820
BCIN_08g00760,BCIN_12g02860
BCIN_04g05730,BCIN_12g02870
BCIN_14g00100,BCIN_12g02910
BCIN_03g07820,BCIN_12g02920
BCIN_08g02390,BCIN_12g02940
BCIN_02g06950,BCIN_12g03060
BCIN_06g03610,BCIN_12g03150
BCIN_03g07940,BCIN_12g03190
BCIN_03g07150,BCIN_12g03200
BCIN_11g00120,BCIN_12g03280
BCIN_08g00070,BCIN_12g03310
BCIN_03g08370,BCIN_12g03320
BCIN_05g06120,BCIN_12g03330
BCIN_04g02800,BCIN_12g03350
BCIN_11g05970,BCIN_12g03380
BCIN_05g04380,BCIN_12g03620
BCIN_15g03860,BCIN_12g03630
BCIN_14g04640,BCIN_12g03790
BCIN_01g07930,BCIN_12g03840
BCIN_12g05770,BCIN_12g03870
BCIN_16g04560,BCIN_12g03910
BCIN_08g04430,BCIN_12g03940
BCIN_08g01760,BCIN_12g04030
BCIN_09g06390,BCIN_12g04150
BCIN_10g00420,BCIN_12g04460
BCIN_16g02560,BCIN_12g04500
BCIN_14g00720,BCIN_12g04580
BCIN_01g06170,BCIN_12g04610
BCIN_07g05070,BCIN_12g04620
BCIN_07g06220,BCIN_12g04680
BCIN_03g00230,BCIN_12g04810
BCIN_03g05920,BCIN_12g04850
BCIN_08g02490,BCIN_12g04890
BCIN_10g03170,BCIN_12g04930
BCIN_09g05810,BCIN_12g04940
BCIN_06g04810,BCIN_12g04950
BCIN_03g05790,BCIN_12g04970
BCIN_02g01970,BCIN_12g04980
BCIN_05g01140,BCIN_12g05000
BCIN_10g02320,BCIN_12g05040
BCIN_09g06040,BCIN_12g05100
BCIN_04g02680,BCIN_12g05140
BCIN_03g02280,BCIN_12g05200
BCIN_03g08020,BCIN_12g05240
BCIN_09g03560,BCIN_12g05280
BCIN_05g07600,BCIN_12g05360
BCIN_08g04610,BCIN_12g05370
BCIN_04g05710,BCIN_12g05470
BCIN_15g00510,BCIN_12g05720
BCIN_09g05420,BCIN_12g05790
BCIN_13g04310,BCIN_12g05985
BCIN_12g05710,BCIN_12g06120
BCIN_12g05170,BCIN_12g06170
BCIN_13g05100,BCIN_12g06200
BCIN_16g04350,BCIN_12g06470
BCIN_08g01640,BCIN_12g06480
BCIN_03g01660,BCIN_12g06530
BCIN_11g00990,BCIN_12g06560
BCIN_01g10150,BCIN_12g06810
BCIN_12g02780,BCIN_13g00120
BCIN_02g06820,BCIN_13g00280
BCIN_14g02850,BCIN_13g00310
BCIN_06g05320,BCIN_13g00320
BCIN_05g05220,BCIN_13g00330
BCIN_02g06310,BCIN_13g00480
BCIN_11g02670,BCIN_13g00520
BCIN_09g02890,BCIN_13g00560
BCIN_12g06430,BCIN_13g00600
BCIN_08g05730,BCIN_13g00620
BCIN_05g05460,BCIN_13g00630
BCIN_10g00360,BCIN_13g00780
BCIN_02g00950,BCIN_13g01000
BCIN_15g00190,BCIN_13g01010
BCIN_11g05930,BCIN_13g01060
BCIN_05g05170,BCIN_13g01090
BCIN_05g06070,BCIN_13g01110
BCIN_13g02370,BCIN_13g01120
BCIN_14g00310,BCIN_13g01130
BCIN_07g05320,BCIN_13g01150
BCIN_03g08240,BCIN_13g01320
BCIN_15g03120,BCIN_13g01340
BCIN_16g00690,BCIN_13g01390
BCIN_09g03920,BCIN_13g01410
BCIN_05g02460,BCIN_13g01430
BCIN_12g04750,BCIN_13g01760
BCIN_14g04180,BCIN_13g01830
BCIN_10g01170,BCIN_13g01850
BCIN_12g02430,BCIN_13g01900
BCIN_03g01900,BCIN_13g01970
BCIN_03g03800,BCIN_13g02010
BCIN_01g01500,BCIN_13g02090
BCIN_11g02630,BCIN_13g02190
BCIN_06g04470,BCIN_13g02220
BCIN_01g00630,BCIN_13g02390
BCIN_06g01690,BCIN_13g02410
BCIN_09g01400,BCIN_13g02470
BCIN_10g04130,BCIN_13g02600
BCIN_09g06520,BCIN_13g02630
BCIN_16g03340,BCIN_13g02640
BCIN_12g06710,BCIN_13g02690
BCIN_06g05630,BCIN_13g02860
BCIN_16g01570,BCIN_13g02940
BCIN_01g03000,BCIN_13g02970
BCIN_04g00780,BCIN_13g03000
BCIN_05g08180,BCIN_13g03010
BCIN_15g00470,BCIN_13g03020
BCIN_02g00320,BCIN_13g03040
BCIN_11g03360,BCIN_13g03260
BCIN_04g05250,BCIN_13g03320
BCIN_02g03460,BCIN_13g03330
BCIN_01g03210,BCIN_13g03340
BCIN_15g02670,BCIN_13g03360
BCIN_05g00070,BCIN_13g03370
BCIN_15g00980,BCIN_13g03410
BCIN_03g01760,BCIN_13g03420
BCIN_03g06340,BCIN_13g03430
BCIN_12g06750,BCIN_13g03440
BCIN_08g03530,BCIN_13g03490
BCIN_11g04160,BCIN_13g03590
BCIN_14g01070,BCIN_13g03630
BCIN_01g00890,BCIN_13g03640
BCIN_12g00240,BCIN_13g03680
BCIN_01g03130,BCIN_13g03690
BCIN_01g09580,BCIN_13g03710
BCIN_05g01930,BCIN_13g03720
BCIN_01g06740,BCIN_13g03730
BCIN_15g01270,BCIN_13g03770
BCIN_01g05250,BCIN_13g03810
BCIN_02g06420,BCIN_13g03820
BCIN_01g02690,BCIN_13g03840
BCIN_03g02980,BCIN_13g03980
BCIN_15g00220,BCIN_13g04010
BCIN_04g06330,BCIN_13g04150
BCIN_01g05520,BCIN_13g04220
BCIN_04g00830,BCIN_13g04260
BCIN_07g04180,BCIN_13g04290
BCIN_01g09370,BCIN_13g04400
BCIN_05g02930,BCIN_13g04430
BCIN_08g03080,BCIN_13g04470
BCIN_05g06710,BCIN_13g04510
BCIN_05g00770,BCIN_13g04520
BCIN_05g03640,BCIN_13g04570
BCIN_02g03210,BCIN_13g04630
BCIN_13g01930,BCIN_13g04700
BCIN_01g05540,BCIN_13g04780
BCIN_11g03390,BCIN_13g04810
BCIN_07g01150,BCIN_13g04840
BCIN_03g07110,BCIN_13g04880
BCIN_06g06440,BCIN_13g04910
BCIN_04g01360,BCIN_13g05010
BCIN_15g03510,BCIN_13g05050
BCIN_01g05650,BCIN_13g05060
BCIN_01g08030,BCIN_13g05080
BCIN_15g03530,BCIN_13g05140
BCIN_11g00260,BCIN_13g05150
BCIN_06g07350,BCIN_13g05160
BCIN_01g04480,BCIN_13g05190
BCIN_12g01390,BCIN_13g05200
BCIN_09g03800,BCIN_13g05240
BCIN_05g07590,BCIN_13g05260
BCIN_05g05610,BCIN_13g05270
BCIN_02g07150,BCIN_13g05300
BCIN_02g03090,BCIN_13g05400
BCIN_04g00110,BCIN_13g05440
BCIN_04g00390,BCIN_13g05450
BCIN_11g02220,BCIN_13g05470
BCIN_11g05090,BCIN_13g05730
BCIN_13g01560,BCIN_13g05760
BCIN_05g00210,BCIN_14g00170
BCIN_17g00040,BCIN_14g00300
BCIN_08g05550,BCIN_14g00360
BCIN_02g06730,BCIN_14g00540
BCIN_10g02260,BCIN_14g00880
BCIN_14g01950,BCIN_14g00950
BCIN_01g10950,BCIN_14g01100
BCIN_05g08330,BCIN_14g01170
BCIN_14g03790,BCIN_14g01200
BCIN_13g01730,BCIN_14g01220
BCIN_07g01890,BCIN_14g01230
BCIN_10g03580,BCIN_14g01240
BCIN_07g05670,BCIN_14g01250
BCIN_04g05470,BCIN_14g01260
BCIN_06g02350,BCIN_14g01270
BCIN_04g00070,BCIN_14g01290
BCIN_15g05230,BCIN_14g01300
BCIN_07g02890,BCIN_14g01390
BCIN_03g08110,BCIN_14g01400
BCIN_08g03610,BCIN_14g01420
BCIN_02g01580,BCIN_14g01500
BCIN_02g06470,BCIN_14g01550
BCIN_02g06960,BCIN_14g01570
BCIN_01g08310,BCIN_14g01590
BCIN_10g04510,BCIN_14g01710
BCIN_02g04460,BCIN_14g01720
BCIN_15g02120,BCIN_14g01770
BCIN_03g06840,BCIN_14g01790
BCIN_07g01970,BCIN_14g01810
BCIN_08g05110,BCIN_14g01820
BCIN_08g03010,BCIN_14g01830
BCIN_06g02340,BCIN_14g01940
BCIN_06g07610,BCIN_14g01970
BCIN_01g00710,BCIN_14g02120
BCIN_08g06020,BCIN_14g02250
BCIN_09g01120,BCIN_14g02290
BCIN_07g06550,BCIN_14g02490
BCIN_08g05380,BCIN_14g02510
BCIN_10g04690,BCIN_14g02520
BCIN_01g02350,BCIN_14g02530
BCIN_04g05670,BCIN_14g02590
BCIN_07g00460,BCIN_14g02610
BCIN_04g05650,BCIN_14g02650
BCIN_10g05660,BCIN_14g02730
BCIN_01g05400,BCIN_14g02820
BCIN_08g00240,BCIN_14g02900
BCIN_02g04840,BCIN_14g03050
BCIN_10g05920,BCIN_14g03060
BCIN_05g06790,BCIN_14g03070
BCIN_03g05800,BCIN_14g03080
BCIN_08g04980,BCIN_14g03140
BCIN_01g01950,BCIN_14g03150
BCIN_17g00140,BCIN_14g03190
BCIN_15g05430,BCIN_14g03260
BCIN_02g04530,BCIN_14g03370
BCIN_06g04730,BCIN_14g03430
BCIN_04g05190,BCIN_14g03460
BCIN_01g05460,BCIN_14g03650
BCIN_16g03970,BCIN_14g03660
BCIN_01g01110,BCIN_14g03680
BCIN_14g03530,BCIN_14g03850
BCIN_09g06400,BCIN_14g03880
BCIN_06g04610,BCIN_14g03890
BCIN_16g05000,BCIN_14g03930
BCIN_01g07560,BCIN_14g03970
BCIN_02g08730,BCIN_14g04030
BCIN_14g00180,BCIN_14g04080
BCIN_04g00580,BCIN_14g04140
BCIN_03g05370,BCIN_14g04190
BCIN_14g05570,BCIN_14g04250
BCIN_13g05630,BCIN_14g04290
BCIN_16g02220,BCIN_14g04300
BCIN_15g03100,BCIN_14g04310
BCIN_12g00120,BCIN_14g04380
BCIN_02g00310,BCIN_14g04420
BCIN_08g06050,BCIN_14g04430
BCIN_08g02120,BCIN_14g04440
BCIN_13g03790,BCIN_14g04460
BCIN_09g03730,BCIN_14g04470
BCIN_02g05220,BCIN_14g04490
BCIN_01g01100,BCIN_14g04540
BCIN_08g06370,BCIN_14g04550
BCIN_03g00290,BCIN_14g04730
BCIN_13g05860,BCIN_14g04770
BCIN_09g00720,BCIN_14g04800
BCIN_03g02730,BCIN_14g05050
BCIN_02g03530,BCIN_14g05090
BCIN_05g02910,BCIN_14g05120
BCIN_03g03520,BCIN_14g05220
BCIN_10g04920,BCIN_14g05240
BCIN_03g00150,BCIN_14g05330
BCIN_12g03500,BCIN_14g05360
BCIN_01g03630,BCIN_15g00200
BCIN_01g03530,BCIN_15g00240
BCIN_10g05930,BCIN_15g00270
BCIN_10g02270,BCIN_15g00300
BCIN_09g00020,BCIN_15g00410
BCIN_04g04360,BCIN_15g00480
BCIN_06g04840,BCIN_15g00490
BCIN_01g00400,BCIN_15g00570
BCIN_01g02550,BCIN_15g00580
BCIN_14g00920,BCIN_15g00590
BCIN_10g04080,BCIN_15g00810
BCIN_14g02200,BCIN_15g00880
BCIN_15g02060,BCIN_15g00970
BCIN_04g00290,BCIN_15g00990
BCIN_13g05590,BCIN_15g01020
BCIN_05g04330,BCIN_15g01090
BCIN_01g10550,BCIN_15g01110
BCIN_15g04420,BCIN_15g01150
BCIN_01g07620,BCIN_15g01200
BCIN_12g04080,BCIN_15g01210
BCIN_03g02210,BCIN_15g01310
BCIN_07g02390,BCIN_15g01320
BCIN_13g03510,BCIN_15g01450
BCIN_01g07420,BCIN_15g01470
BCIN_12g01300,BCIN_15g01480
BCIN_05g07490,BCIN_15g01500
BCIN_05g01860,BCIN_15g01570
BCIN_05g04740,BCIN_15g01860
BCIN_01g08450,BCIN_15g01880
BCIN_01g00200,BCIN_15g01900
BCIN_02g03180,BCIN_15g01920
BCIN_07g04230,BCIN_15g02020
BCIN_01g01620,BCIN_15g02040
BCIN_08g00560,BCIN_15g02050
BCIN_08g02040,BCIN_15g02070
BCIN_05g02950,BCIN_15g02140
BCIN_02g04760,BCIN_15g02160
BCIN_15g02240,BCIN_15g02180
BCIN_07g05310,BCIN_15g02200
BCIN_13g05870,BCIN_15g02260
BCIN_16g04420,BCIN_15g02360
BCIN_05g04270,BCIN_15g02410
BCIN_12g00210,BCIN_15g02480
BCIN_01g01240,BCIN_15g02550
BCIN_06g04740,BCIN_15g02570
BCIN_07g06260,BCIN_15g02590
BCIN_08g04750,BCIN_15g02650
BCIN_07g04990,BCIN_15g02700
BCIN_07g05610,BCIN_15g02750
BCIN_02g02700,BCIN_15g02760
BCIN_01g10660,BCIN_15g02820
BCIN_13g01570,BCIN_15g02930
BCIN_01g00650,BCIN_15g02940
BCIN_14g02680,BCIN_15g02950
BCIN_08g00420,BCIN_15g03020
BCIN_01g00290,BCIN_15g03190
BCIN_11g05010,BCIN_15g03220
BCIN_16g02340,BCIN_15g03230
BCIN_07g02610,BCIN_15g03290
BCIN_15g01390,BCIN_15g03300
BCIN_06g05590,BCIN_15g03360
BCIN_10g04940,BCIN_15g03410
BCIN_03g03910,BCIN_15g03420
BCIN_12g03390,BCIN_15g03460
BCIN_13g05560,BCIN_15g03600
BCIN_01g04800,BCIN_15g03670
BCIN_06g03290,BCIN_15g03690
,BCIN_15g03700
,BCIN_15g03740
,BCIN_15g03870
,BCIN_15g03920
,BCIN_15g04240
,BCIN_15g04510
,BCIN_15g04600
,BCIN_15g04640
,BCIN_15g04660
,BCIN_15g04700
,BCIN_15g04980
,BCIN_15g05080
,BCIN_15g05090
,BCIN_15g05310
,BCIN_15g05350
,BCIN_15g05370
,BCIN_15g05560
,BCIN_15g05680
,BCIN_15g05700
,BCIN_16g00090
,BCIN_16g00360
,BCIN_16g00520
,BCIN_16g00570
,BCIN_16g00620
,BCIN_16g00660
,BCIN_16g00720
,BCIN_16g00730
,BCIN_16g00960
,BCIN_16g00980
,BCIN_16g00990
,BCIN_16g01000
,BCIN_16g01010
,BCIN_16g01040
,BCIN_16g01050
,BCIN_16g01080
,BCIN_16g01090
,BCIN_16g01110
,BCIN_16g01180
,BCIN_16g01190
,BCIN_16g01300
,BCIN_16g01310
,BCIN_16g01410
,BCIN_16g01420
,BCIN_16g01500
,BCIN_16g01560
,BCIN_16g01590
,BCIN_16g01670
,BCIN_16g01700
,BCIN_16g01750
,BCIN_16g01760
,BCIN_16g01770
,BCIN_16g01780
,BCIN_16g01830
,BCIN_16g01890
,BCIN_16g01920
,BCIN_16g01990
,BCIN_16g02040
,BCIN_16g02140
,BCIN_16g02190
,BCIN_16g02360
,BCIN_16g02390
,BCIN_16g02430
,BCIN_16g02540
,BCIN_16g02570
,BCIN_16g02680
,BCIN_16g02710
,BCIN_16g03030
,BCIN_16g03080
,BCIN_16g03150
,BCIN_16g03280
,BCIN_16g03290
,BCIN_16g03390
,BCIN_16g03430
,BCIN_16g03440
,BCIN_16g03500
,BCIN_16g03530
,BCIN_16g03550
,BCIN_16g03570
,BCIN_16g03650
,BCIN_16g03670
,BCIN_16g03730
,BCIN_16g03880
,BCIN_16g03930
,BCIN_16g04210
,BCIN_16g04230
,BCIN_16g04260
,BCIN_16g04270
,BCIN_16g04410
,BCIN_16g04440
,BCIN_16g04540
,BCIN_16g04680
,BCIN_16g04700
,BCIN_16g04710
,BCIN_16g04790
,BCIN_16g04830
,BCIN_16g04910
,BCIN_16g05070
,BCIN_16g05080
,BCIN_16g05110
,BCIN_16g05120
,BCIN_16g05130
,BCIN_16g05140
,BCIN_16g05170
,BCIN_16g05180
